VISA_CLASS,BUSINESS_NAME,EMPLOYER _CITY,EMPLOYER _STATE,EMPLOYER _COUNTRY,EMPLOYER _PHONE,NAICS_CODE,JOB_TITLE,SUGGESTED _SOC_CODE,SUGGESTED_SOC_TITLE,SUPERVISOR_JOB_TITLE,SUPERVISE_OTHER_EMP,TRAVEL_REQUIRED,PRIMARY_EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUMBER_OF_MONTHS_TRAINING, ,EMP_EXPERIENCE_MONTHS,OCCUPATION_REQUIRED,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_COUNTY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,WORKSITE_COUNTS,PWD_SOC_CODE,PWD_SOC_TITLE,PWD_WAGE_RATE,PWD_UNIT_OF_PAY,PWD_WAGE_LEVEL,PWD_WAGE_SOURCE,PWD_WAGE_EXPIRATION_DATE,SURVEY_PUBLICATION_DATE
H-1B,UNIVERSITY OF CENTRAL FLORIDA,ORLANDO,FLORIDA,UNITED STATES OF AMERICA,407-823-1850,611310,Visiting Research Associate,17-2074,"Electrical Engineers, R&D",Principal Investigator,N,N,Master's,,Electrical Engineering or Related,N,,N,,N,,,Orlando,ORANGE,FLORIDA,32816,N,1,17-2074,"Electrical Engineers, R&D",52478,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,ILLINOIS,UNITED STATES OF AMERICA,312-996-3121,611310,Assistant Professor,25-1032,"Engineering Teachers, Postsecondary",Department Head,N,Y,Doctorate (PhD),N/A,MechanicalEng/IndustrialEng/related,N,,N,,N,,,Chicago,COOK,ILLINOIS,60607,N,1,25-1032,"Engineering Teachers, Postsecondary",70590,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,FAIRMONT SAN FRANCISCO,SAN FRANCISCO,CALIFORNIA,UNITED STATES OF AMERICA,415-772-5196,72111,"REGIONAL DIRECTOR OF FINANCE AND BUSINESS SUPPORT, AMERICAS",11-3031,Financial Managers,"VICE PRESIDENT OF FINANCE & BUSINESS SUPPORT, AMERICAS",N,N,Bachelor's,,Accounting or related field,N,,N,,Y,72,Sr leadership accting practices & princp,SAN FRANCISCO,SAN FRANCISCO,CALIFORNIA,94108,N,1,11-3031,Financial Managers,235893,Year,Level IV,OES (All Industries),30-Jun-18,
H-1B,MISSISSIPPI STATE UNIVERSITY,MISS. STATE,MISSISSIPPI,UNITED STATES OF AMERICA,662-325-3713,611310,Postdoctoral Associate,19-1022,Microbiologists,,N,N,Doctorate (PhD),,Microbiology,N,,N,,N,,,Mississippi State,OKTIBBEHA,MISSISSIPPI,39762,N,1,19-1022,Microbiologists,38667,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Assistant Professor,29-1069,"Physicians and Surgeons, All Other",Associate Professor/Professor,N,Y,"Other Degree (JD, MD, etc.)",MD,Medicine,N,,Y,36,N,,,Houston,HARRIS,TEXAS,77030,Y,2,29-1069,"Physicians and Surgeons, All Other",120300,Year,Level III,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE,SPRINGFIELD,ILLINOIS,UNITED STATES OF AMERICA,217-545-5646,611310,Assistant Professor of Clinical Internal Medicine,25-1071,"Health Specialties Teachers, Postsecondary",Division Chief,N,Y,"Other Degree (JD, MD, etc.)",M.D.,Internal Medicine/Endocrinology,N,,N,,N,,,Springfield,SANGAMON,ILLINOIS,62794,Y,3,29-1069,"Physicians and Surgeons, All Other",163647,Year,Level III,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,INDIANA UNIVERSITY,BLOOMINGTON,INDIANA,UNITED STATES OF AMERICA,812-855-9086,611310,Postdoctoral Fellow,19-2042,"Geoscientists, Except Hydrologists and Geographers",Assistant Professor,N,N,Doctorate (PhD),,See Eb5 below,N,,N,,N,,,Bloomington,MONROE,INDIANA,47405,N,1,19-2043,Hydrologists,55890,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,PROJECT MANAGER,13-1111,Management Analysts,SR. DIRECTOR AFFILIATE FINANCE,N,N,Bachelor's,,BUSINESS/HEALTH ADMIN OR EQUIVALENT,N,,N,,Y,48,FINANCIAL ANALYSIS,HOUSTON,HARRIS,TEXAS,77030,N,1,13-1111,Management Analysts,50814,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF CALIFORNIA AT SANTA BARBARA,SANTA BARBARA,CALIFORNIA,UNITED STATES OF AMERICA,805-893-2097,611310,PROFESSOR,25-1066,"Psychology Teachers, Postsecondary",CHAIR,N,N,Doctorate (PhD),,PSYCH/BRAIN SCIENCE OR RELATED,N,,N,,N,,,SANTA BARBARA,SANTA BARBARA,CALIFORNIA,93106,N,1,25-1066,"Psychology Teachers, Postsecondary",62030,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,CENTERS FOR DISEASE CONTROL AND PREVENTION/DHHS,ATLANTA,GEORGIA,UNITED STATES OF AMERICA,770-488-1417,5417,ECONOMIST,19-3011,Economists,SUPERVISORY HEALTH SCIENTIST,N,N,Doctorate (PhD),,ECONOMICS,N,,N,,Y,12,ECOMONICS,ATLANTA,DE KALB(ATLANTA),GEORGIA,30341,N,1,19-1041,Epidemiologists,61589,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF WASHINGTON,SEATTLE,WASHINGTON,UNITED STATES OF AMERICA,206-543-3392,611310,Lecturer,25-1124,"Foreign Language and Literature Teachers, Postsecondary",Department Chair,N,N,Doctorate (PhD),,"See #5, below",N,,N,,Y,36,language lecturer,Seattle,KING,WASHINGTON,98195,N,1,,,,,,,,
H-1B,THE UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-792-1112,611310,POSTDOCTORAL FELLOW,19-1042,"Medical Scientists, Except Epidemiologists",Assistant Professor,N,N,Doctorate (PhD),,Natural Science or related field,N,,N,,N,,,Houston,HARRIS,TEXAS,77030,N,1,19-1021,Biochemists and Biophysicists,32032,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,RESEARCH ASSOCIATE,19-1012,Food Scientists and Technologists,ASSOCIATE PROFESSOR,N,N,Doctorate (PhD),,Food Science or related,N,,N,,N,,,East Lansing,INGHAM,MICHIGAN,48824,N,1,19-1013,Soil and Plant Scientists,43160,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF ILLINOIS,URBANA,ILLINOIS,UNITED STATES OF AMERICA,217-333-1920,611310,VISITING SCHOLAR,19-1029,"Biological Scientists, All Other",PROFESSOR,N,N,Master's,,"Forensic Science, Biology",N,,N,,N,,,URBANA,CHAMPAIGN,ILLINOIS,61801,N,1,19-1021,Biochemists and Biophysicists,41579,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"FTD Companies, Inc.",Downers Grove,ILLINOIS,UNITED STATES OF AMERICA,630-724-6840,454111,Voice of Customer (VOC) Analyst,13-1111,Management Analysts,"SVP, Customer Engagement",N,N,Bachelor's,,Integrated Marketing Communications,N,,N,,N,,,Downers Grove,DU PAGE,ILLINOIS,60515,N,1,13-1111,Management Analysts,46842,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,Allegheny Clinic Medical Oncology,Pittsburgh,PENNSYLVANIA,UNITED STATES OF AMERICA,412-770-1812,62111,Medical Oncologist,29-1069,"Physicians and Surgeons, All Other",N/A,N,N,"Other Degree (JD, MD, etc.)",MD or DO,Medicine,N,,Y,72,N,,,Somerset,SOMERSET,PENNSYLVANIA,15501,N,1,29-1069,"Physicians and Surgeons, All Other",100,Hour,N/A,OES (All Industries),30-Jun-18,
H-1B,Xergy Inc.,Harrington,DELAWARE,UNITED STATES OF AMERICA,302-629-5768,335999,Manufacturing Engineer,17-2199,"Engineers, All Other",Chief Engineer,N,N,Bachelor's,,Mechanical or Chemical Engineering,N,,N,,N,,,Harrington,KENT,DELAWARE,19952,N,1,17-2112,Industrial Engineers,68661,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,THE OHIO STATE UNIVERSITY,COLUMBUS,OHIO,UNITED STATES OF AMERICA,614-292-6101,611310,Post Doctoral Researcher,19-1022,Microbiologists,Professor,N,N,Doctorate (PhD),,Biotechnology,N,,N,,N,,,Columbus,FRANKLIN,OHIO,43210,N,1,19-1022,Microbiologists,38667,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,THE OHIO STATE UNIVERSITY,COLUMBUS,OHIO,UNITED STATES OF AMERICA,614-292-6101,611310,Research Associate 1-B/H,19-1013,Soil and Plant Scientists,Professor,N,N,Master's,,"NOT ENOUGH SPACE- see page 2, E. a. 5.",N,,N,,Y,12,"NOT ENOUGH SPACE- see page 2, E. a. 5.",Wooster,WAYNE,OHIO,44691,N,1,19-1013,Soil and Plant Scientists,40352,Year,Level I,OES (ACWIA - Higher Education),23-Jul-18,
H-1B,UNIVERSITY OF ILLINOIS,URBANA,ILLINOIS,UNITED STATES OF AMERICA,217-333-1920,611310,Associate Director of Corporate Engagement,11-9033,"Education Administrators, Postsecondary",Assistant Dean for Development,N,Y,Bachelor's,,Agronomy,N,,N,,Y,36,"Sales & General Mngmnt., Research Assoc.",Urbana,CHAMPAIGN,ILLINOIS,61801,N,1,11-9033,"Education Administrators, Postsecondary",66414,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,INSTRUCTOR,13-1111,Management Analysts,PROFESSOR,N,N,Bachelor's,,BUSINESS MANAGEMENT OR EQUIVALENT,N,,N,,N,,,HOUSTON,HARRIS,TEXAS,77030,N,1,13-1111,Management Analysts,50814,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,ASSISTANT PROFESSOR,19-1029,"Biological Scientists, All Other",PROFESSOR,N,N,Doctorate (PhD),,BIOINFOMATICS/COMP SCI OR EQUIVALENT,N,,N,,Y,60,BIOINNFOMATICS PROGRAMMING,HOUSTON,HARRIS,TEXAS,77030,N,1,19-1029,"Biological Scientists, All Other",31699,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"FTD Companies, Inc.",Downers Grove,ILLINOIS,UNITED STATES OF AMERICA,630-724-6840,454111,Principal Technical Program Manager,15-1199,"Computer Occupations, All Other",Director of Information Technology,N,N,Bachelor's,,Mechanical Engineering,N,,N,,N,,,Downers Grove,DU PAGE,ILLINOIS,60515,N,1,15-1199,"Computer Occupations, All Other",57138,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-500-3176,611310,"Assistant Professor, non tenure research",19-1042,"Medical Scientists, Except Epidemiologists",Assistant Professor and Associate Director,Y,N,Doctorate (PhD),MD or Ph.D,Medicine,N,,N,,N,,,Houston,HARRIS,TEXAS,77030,N,1,19-1042,"Medical Scientists, Except Epidemiologists",37939,Year,Level I,OES (ACWIA - Higher Education),3-Sep-18,
H-1B,UNIVERSITY OF WASHINGTON,SEATTLE,WASHINGTON,UNITED STATES OF AMERICA,206-543-3392,611310,Acting Instructor,19-1021,Biochemists and Biophysicists,Professor,N,N,Doctorate (PhD),,Chemistry,N,,N,,N,,,Seattle,King,WASHINGTON,98195,N,1,19-2032,Materials Scientists,41309,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,THE OHIO STATE UNIVERSITY,COLUMBUS,OHIO,UNITED STATES OF AMERICA,614-292-6101,611310,Biomedical Informatics Consultant,17-2031,Biomedical Engineers,Vice Chair,N,N,Master's,,"NOT ENOUGH SPACE- see page 2, E. a. 5.",N,,N,,Y,36,"NOT ENOUGH SPACE- see page 2, E. a. 5.",Columbus,FRANKLIN,OHIO,43210,N,1,19-1029,"Biological Scientists, All Other",37960,Year,Level I,OES (ACWIA - Higher Education),1-Aug-18,
H-1B,Xergy Inc.,Harrington,DELAWARE,UNITED STATES OF AMERICA,302-629-5768,335999,Manufacturing Engineer,17-2199,"Engineers, All Other",Chief Engineer,N,N,Bachelor's,,Mechanical or Chemical Engineering,N,,N,,Y,12,Related occupation,Harrington,KENT,DELAWARE,19952,N,1,17-2112,Industrial Engineers,68661,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,ILLINOIS,UNITED STATES OF AMERICA,312-996-3121,611310,Research Scientist,19-1042,"Medical Scientists, Except Epidemiologists",Principal Investigator,N,N,Master's,N/A,PublicHlth/PopulationHlthSci/related,N,,N,,Y,60,Clinical research,Chicago,COOK,ILLINOIS,60607,N,1,19-1042,"Medical Scientists, Except Epidemiologists",52978,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BNSF RAILWAY COMPANY,FORT WORTH,TEXAS,UNITED STATES OF AMERICA,817-352-1730,48211,CONSULTING SYSTEMS DEVELOPER (JAVA APPLICATIONS),15-1132,"Software Developers, Applications","MANAGER, TECHNOLOGY SERVICES",N,N,Bachelor's,,"CS, Eng'g, or a related field",N,,N,,Y,60,Application development and*,Fort Worth,TARRANT,TEXAS,76131,N,1,15-1132,"Software Developers, Applications",122699,Year,Level IV,OES (All Industries),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Postdoctoral Associate/Fellow,19-1042,"Medical Scientists, Except Epidemiologists",Professor,N,N,Doctorate (PhD),,Basic Science or Equivalent,N,,N,,N,,,Houston,HARRIS,TEXAS,77030,N,1,19-1042,"Medical Scientists, Except Epidemiologists",37939,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,ASSISTANT PROFESSOR,13-1111,Management Analysts,PROFESSOR,N,N,Bachelor's,,BUSINESS MANAGEMENT OR EQUIVALENT,N,,N,,N,,,HOUSTON,HARRIS,TEXAS,77030,N,1,13-1111,Management Analysts,50814,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,TWO95 INTERNATIONAL,Chery Hill,NEW JERSEY,UNITED STATES OF AMERICA,856-528-3312,541511,Salesforce Developer,15-1132,"Software Developers, Applications",N/A,N,N,Bachelor's,,ComputerScience/Engineering or equiv.,N,,N,,N,,,Washington DC,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,20002,N,1,15-1141,Database Administrators,68682,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,INDIANA UNIVERSITY,BLOOMINGTON,INDIANA,UNITED STATES OF AMERICA,812-855-9086,611310,Associate Professor,25-1011,"Business Teachers, Postsecondary",Department Chair,N,N,Doctorate (PhD),,Marketing or Closely Related Field,N,,N,,N,,,South Bend,ST JOSEPH,INDIANA,46634-7111,N,1,25-1011,"Business Teachers, Postsecondary",43050,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,TERRAIN STUDIO INC.,SAN FRANCISCO,CALIFORNIA,UNITED STATES OF AMERICA,415-979-0788,54132,LANDSCAPE DESIGNER,17-1012,Landscape Architects,LICENSED LANDSCAPE ARCHITECT,N,N,Bachelor's,,LANDSCAPE ARCHITECTURE,N,,N,,N,,,Houston,HARRIS,TEXAS,77004,N,1,17-1012,Landscape Architects,51688,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,FITZE ENGINEERS,WEST CHESTER,PENNSYLVANIA,UNITED STATES OF AMERICA,610-356-6148,33911,Design Engineer,17-2141,Mechanical Engineers,VP Engineering,N,N,Bachelor's,,Mechanical Engineering,N,,N,,N,,,West Chester,CHESTER,PENNSYLVANIA,19380,N,1,17-2031,Biomedical Engineers,52957,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,THE UNIVERSITY OF ALABAMA,TUSCALOOSA,ALABAMA,UNITED STATES OF AMERICA,205-348-5402,61131,Post Doc,19-2032,Materials Scientists,Assistant Professor,N,N,Doctorate (PhD),,Materials Science & Eng./related field,N,,N,,N,,,Tuscaloosa,TUSCALOOSA,ALABAMA,35487,N,1,19-2032,Materials Scientists,41309,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,WASHINGTON STATE UNIVERSITY,PULLMAN,WASHINGTON,UNITED STATES OF AMERICA,509-335-1348,611310,Assistant Professor,25-1021,"Computer Science Teachers, Postsecondary",Interim Director,N,N,Doctorate (PhD),,Computer Science or a related field,N,,N,,N,,,Pullman,WHITMAN,WASHINGTON,99164,N,1,25-1021,"Computer Science Teachers, Postsecondary",40510,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,INDIANA UNIVERSITY,BLOOMINGTON,INDIANA,UNITED STATES OF AMERICA,812-855-9086,611310,Postdoctoral Fellow,19-1041,Epidemiologists,Department Chair,N,N,Doctorate (PhD),,"Nutrition, Epidemiology, or Biostat.",N,,N,,N,,,Bloomington,MONROE,INDIANA,47405,N,1,19-1041,Epidemiologists,45573,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,TWO95 INTERNATIONAL,Chery Hill,NEW JERSEY,UNITED STATES OF AMERICA,856-528-3312,541511,Salesforce Developer,15-1132,"Software Developers, Applications",N/A,N,N,Bachelor's,,CompScience/Engg/BizAdmn or equiv.,N,,N,,N,,,Needham,NORFOLK (NEEDHAM),MASSACHUSETTS,2494,N,1,15-1132,"Software Developers, Applications",67829,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,ILLINOIS,UNITED STATES OF AMERICA,312-996-3121,611310,Assistant Professor,25-1011,"Business Teachers, Postsecondary",Department Head,N,Y,Doctorate (PhD),N/A,Info&DecisionSci/OpsResearch/related,N,,N,,N,,,Chicago,COOK,ILLINOIS,60607,N,1,,,,,,,,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,INSTRUCTOR,13-1111,Management Analysts,PROFESSOR,Y,N,Bachelor's,,BUSINESS MANAGEMENT OR EQUIVALENT,N,,N,,N,,,HOUSTON,HARRIS,TEXAS,77030,N,1,,,,,,,,
H-1B,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,ILLINOIS,UNITED STATES OF AMERICA,312-996-3121,611310,Postdoctoral Research Associate,19-1042,"Medical Scientists, Except Epidemiologists",Principal Investigator/Professor,N,Y,Doctorate (PhD),N/A,Kinesiology/Nutrition/Rehab/related,N,,N,,N,,,Chicago,COOK,ILLINOIS,60607,N,1,19-1042,"Medical Scientists, Except Epidemiologists",42973,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,Market Data Management Solutions Corp.,Oyster Bay,NEW YORK,UNITED STATES OF AMERICA,212-487-4976,541611,Market Data Analyst,15-2031,Operations Research Analysts,President,N,Y,Master's,N/A,Information Systems,N,,N,,N,,,Oyster Bay,NASSAU,NEW YORK,11771,Y,2,13-1161,Market Research Analysts and Marketing Specialists,51875,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,"TRUVERIS, INC.",NEW YORK,NEW YORK,UNITED STATES OF AMERICA,800-430-1430,541512,BIOTECH INTELLIGENCE ANALYST,15-1199,"Computer Occupations, All Other",MANAGER,N,N,Master's,,"Biotech, LifeSci, Economics or rltd",N,,N,,Y,12,"Any occup that incl. the reqd exp,skills",NEW YORK,NEW YORK,NEW YORK,10016,N,1,13-1161,Market Research Analysts and Marketing Specialists,63336,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,ILLINOIS,UNITED STATES OF AMERICA,312-996-3121,611310,Assistant Professor,25-1071,"Health Specialties Teachers, Postsecondary",Division Chief,N,N,Doctorate (PhD),,Neurophysiology or related field,N,,Y,24,N,,,Chicago,COOK,ILLINOIS,60607,Y,2,,,,,,,,
H-1B,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,ILLINOIS,UNITED STATES OF AMERICA,618-650-3628,611310,ASSISTANT PROFESSOR OF CHEMISTRY,25-1052,"Chemistry Teachers, Postsecondary","CHAIR, DEPT. OF CHEMISTRY",N,N,Doctorate (PhD),,CHEMISTRY OR RELATED FIELD,N,,N,,N,,,EDWARDSVILLE,MADISON,ILLINOIS,62026,N,1,25-1052,"Chemistry Teachers, Postsecondary",56700,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"TIP TECHNOLOGIES, INC.",WAUKESHA,WISCONSIN,UNITED STATES OF AMERICA,262-544-1211,511210,Software Engineer,15-1133,"Software Developers, Systems Software",Director of Engineering,N,N,Bachelor's,N/A,"SW Engineering, Comp. Science, related",N,,N,,N,,,Waukesha,WAUKESHA,WISCONSIN,53188,N,1,15-1133,"Software Developers, Systems Software",64480,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,ILLINOIS,UNITED STATES OF AMERICA,618-650-3628,611310,ASSISTANT PROFESSOR OF CLIMATOLOGY,25-1064,"Geography Teachers, Postsecondary","CHAIR, DEPT. OF GEOGRAPHY",N,N,Doctorate (PhD),,GEOGRAPHY,N,,N,,N,,,EDWARDSVILLE,MADISON,ILLINOIS,62026,N,1,25-1064,"Geography Teachers, Postsecondary",31080,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,ILLINOIS,UNITED STATES OF AMERICA,618-650-3628,611310,ASSISTANT PROFESSOR OF MICROBIOLOGY,25-1042,"Biological Science Teachers, Postsecondary","CHAIR, DEPT. OF BIOLOGICAL SCIENCE",N,N,Doctorate (PhD),,BIOLOGICAL SCIENCE OR RELATED FIELD,N,,N,,N,,,EDWARDSVILLE,MADISON,ILLINOIS,62026,N,1,25-1042,"Biological Science Teachers, Postsecondary",45900,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,Assistant Professor,25-1063,"Economics Teachers, Postsecondary",,N,N,Doctorate (PhD),,Economics or related,N,,N,,N,,,East Lansing,INGHAM,MICHIGAN,48824,N,1,25-1063,"Economics Teachers, Postsecondary",71170,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,RESEARCH ASSOCIATE,15-1199,"Computer Occupations, All Other",ASSISTANT PROFESSOR,N,N,Doctorate (PhD),,Ecology/Statistics/Data Sci or related,N,,N,,N,,,East Lansing,INGHAM,MICHIGAN,48824,N,1,19-1023,Zoologists and Wildlife Biologists,48901,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,Assistant Professor,25-1063,"Economics Teachers, Postsecondary",,N,N,Doctorate (PhD),,Economics or related,N,,N,,N,,,East Lansing,INGHAM,MICHIGAN,48824,N,1,25-1063,"Economics Teachers, Postsecondary",71170,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,INDIANA UNIVERSITY,BLOOMINGTON,INDIANA,UNITED STATES OF AMERICA,812-855-9086,611310,Senior Software Engineer,15-1034,"Software Developers, Applications, Non R&D",Manager,N,N,Bachelor's,,See Eb5 below,N,,N,,Y,24,Software Engineer,Bloomington,MONROE,INDIANA,47408,N,1,15-1034,"Software Developers, Applications, Non R&D",57200,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MISSISSIPPI STATE UNIVERSITY,MISS. STATE,MISSISSIPPI,UNITED STATES OF AMERICA,662-325-3713,611310,Assistant Research Professor,17-2071,Electrical Engineers,Research Professor,N,N,Doctorate (PhD),,"Computer Science, Computer Eng",N,,N,,N,,,Ms State,OKTIBBEHA,MISSISSIPPI,39762,N,1,25-1032,"Engineering Teachers, Postsecondary",63030,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,Specialist Research,15-2041,Statisticians,Director of Research,N,N,Doctorate (PhD),,"Forestry,Biometry,Statistics or relate",N,,N,,Y,12,Statistical Analyst or related,East Lansing,INGHAM,MICHIGAN,48824,N,1,15-2041,Statisticians,63939,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Assistant Professor,25-1071,"Health Specialties Teachers, Postsecondary",Associate Professor,N,N,"Other Degree (JD, MD, etc.)",MD,Medicine,N,,Y,36,N,,,Houston,HARRIS,TEXAS,77030,N,1,29-1069,"Physicians and Surgeons, All Other",85310,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,INTERNATIONAL SOFTWARE SYSTEMS INC,GREENBELT,MARYLAND,UNITED STATES OF AMERICA,301-982-9700,541511,Programmer Analyst,15-1131,Computer Programmers,Project Manager,N,N,Bachelor's,,"Computer Science, Engineering, or rela",N,,N,,Y,24,Programmer Analyst; Programmer,Greenbelt,PRINCE GEORGE'S,MARYLAND,20770,N,1,15-1132,"Software Developers, Applications",70283,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,INTERNATIONAL SOFTWARE SYSTEMS INC,GREENBELT,MARYLAND,UNITED STATES OF AMERICA,301-982-9700,541511,Programmer Analyst,15-1131,Computer Programmers,Project Manager,N,N,Bachelor's,,"Computer Science, Engineering, or rela",N,,N,,Y,24,Programmer Analyst; Programmer,Greenbelt,PRINCE GEORGE'S,MARYLAND,20770,N,1,15-1132,"Software Developers, Applications",70283,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,ILLINOIS,UNITED STATES OF AMERICA,618-650-3628,611310,ASSISTANT PROFESSOR OF ENVIRONMENTAL CHEMISTRY,25-1053,"Environmental Science Teachers, Postsecondary","CHAIR, DEPT. OF ENVIRONMENTAL SCIENCE",N,N,Doctorate (PhD),,ENVIRONMENTAL SCIENCE OR RELATED FIELD,N,,N,,N,,,EDWARDSVILLE,MADISON,ILLINOIS,62026,N,1,25-1053,"Environmental Science Teachers, Postsecondary",50830,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
